source,target,weight
11691,51762,0.038461538461538464
11691,9244,0.08333333333333333
11691,12466,0.13043478260869565
11691,52036,0.08333333333333333
11691,6634,0.04
11691,14285,0.08333333333333333
11691,42574,0.04
11691,2077,0.08333333333333333
11691,13407,0.04
11691,5645,0.08333333333333333
11691,6252,0.04
11691,8510,0.04
11691,8454,0.04
10140,11692,0.3225806451612903
10140,12946,0.28125
10140,11945,0.3
10140,11854,0.16129032258064516
10140,10509,0.2413793103448276
10140,10610,0.2413793103448276
10140,11868,0.125
10140,11285,0.2857142857142857
10140,12471,0.058823529411764705
10140,11408,0.2413793103448276
10140,13991,0.20689655172413793
10140,12381,0.2962962962962963
10140,5885,0.1724137931034483
10140,10944,0.25925925925925924
10140,9246,0.25925925925925924
10140,13034,0.13333333333333333
10140,9731,0.32
10140,10111,0.375
10140,10249,0.13793103448275862
10140,14248,0.1
10140,8484,0.13793103448275862
10140,15604,0.03225806451612903
10140,9011,0.19230769230769232
10140,6063,0.23076923076923078
10140,7563,0.10344827586206896
10140,14603,0.03225806451612903
10140,16569,0.14285714285714285
10140,15547,0.03333333333333333
10140,6342,0.10714285714285714
10140,10246,0.2916666666666667
10140,3922,0.14814814814814814
10140,3662,0.10714285714285714
10140,13544,0.14814814814814814
10140,11999,0.2916666666666667
10140,10402,0.1111111111111111
10140,14546,0.034482758620689655
10140,11599,0.07142857142857142
10140,6630,0.30434782608695654
10140,7001,0.2
10140,10751,0.15384615384615385
10140,17566,0.03571428571428571
10140,10727,0.16
10140,15748,0.07407407407407407
10140,13776,0.07407407407407407
10140,17984,0.03571428571428571
10140,8370,0.037037037037037035
10140,16913,0.037037037037037035
10140,11445,0.16666666666666666
10140,53292,0.037037037037037035
10140,8710,0.16666666666666666
10140,16377,0.037037037037037035
10140,4536,0.037037037037037035
10140,5272,0.12
10140,1169,0.07692307692307693
10140,9722,0.07692307692307693
10140,2900,0.12
10140,5379,0.07692307692307693
10140,10288,0.037037037037037035
10140,9771,0.07692307692307693
10140,51480,0.037037037037037035
10140,8167,0.17391304347826086
10140,26145,0.038461538461538464
10140,8669,0.038461538461538464
10140,17242,0.038461538461538464
10140,5461,0.08
10140,5115,0.038461538461538464
10140,11239,0.08
10140,14222,0.038461538461538464
10140,47800,0.038461538461538464
10140,8612,0.038461538461538464
10140,8440,0.08
10140,50133,0.04
10140,439,0.04
10140,9244,0.13043478260869565
10140,9804,0.08333333333333333
10140,26718,0.04
10140,1952,0.04
10140,12466,0.08333333333333333
10140,52036,0.04
10140,6634,0.08333333333333333
10140,2487,0.13043478260869565
10140,2077,0.13043478260869565
10140,588,0.04
10140,13407,0.04
10140,5645,0.04
10140,13360,0.04
10140,6252,0.04
10140,8454,0.08333333333333333
11692,12946,0.3333333333333333
11692,11945,0.46153846153846156
11692,11854,0.16666666666666666
11692,10509,0.25
11692,10610,0.34615384615384615
11692,11868,0.2962962962962963
11692,11285,0.2962962962962963
11692,12471,0.09375
11692,11408,0.20689655172413793
11692,13991,0.21428571428571427
11692,12381,0.36
11692,5885,0.03125
11692,10944,0.43478260869565216
11692,9246,0.13793103448275862
11692,13034,0.2692307692307692
11692,9731,0.14285714285714285
11692,10111,0.23076923076923078
